full_path,is_directory,name,id,Franchise Name,PRIMARYKEY,,,,,Date Last Mod,Size,Folder
C:\Users\mille\MinerU\AmSpirit_Franchise_Corporation_FDD_2024_ID635980.pdf-bfebef47-7130-4e60-8920-c5b23f7dae75\e67ec17d-ca27-4604-b263-7ff78e689a49_content_list.json,FALSE,e67ec17d-ca27-4604-b263-7ff78e689a49_content_list.json,635980,AmSpirit Franchise Corporation,54,,,,,3/30/2025 17:33,511339,AmSpirit_Franchise_Corporation_FDD_2024_ID635980.pdf-bfebef47-7130-4e60-8920-c5b23f7dae75
C:\Users\mille\MinerU\Anago_Franchising_Inc_FDD_2024_ID635477.pdf-1aaef64a-03b9-4018-be79-0649e2163cd1\9bbfdd95-b9be-416c-96e7-60f34760a389_content_list.json,FALSE,9bbfdd95-b9be-416c-96e7-60f34760a389_content_list.json,635477,Anago Franchising Inc,55,,,,,3/30/2025 17:39,972810,Anago_Franchising_Inc_FDD_2024_ID635477.pdf-1aaef64a-03b9-4018-be79-0649e2163cd1
C:\Users\mille\MinerU\Anchored_Tiny_Homes_Franchising_LLC_FDD_2024_ID635911.pdf-0552cf7d-f6cb-4e8f-b6c3-d50349fcf58e\0fa0b569-97a9-418a-bec8-36d7f278cc4a_content_list.json,FALSE,0fa0b569-97a9-418a-bec8-36d7f278cc4a_content_list.json,635911,Anchored Tiny Homes Franchising LLC,56,,,,,3/30/2025 17:32,763501,Anchored_Tiny_Homes_Franchising_LLC_FDD_2024_ID635911.pdf-0552cf7d-f6cb-4e8f-b6c3-d50349fcf58e
C:\Users\mille\MinerU\Anchor_Bar_Franchise__Development_LLC_FDD_2024_ID637485.pdf-a2d5123e-931d-48b3-9919-d2cc52523035\d2257557-a508-4d67-bc04-f1e5aabc6b3d_content_list.json,FALSE,d2257557-a508-4d67-bc04-f1e5aabc6b3d_content_list.json,637485,Anchor Bar Franchise  Development LLC,57,,,,,3/30/2025 17:34,479750,Anchor_Bar_Franchise__Development_LLC_FDD_2024_ID637485.pdf-a2d5123e-931d-48b3-9919-d2cc52523035
C:\Users\mille\MinerU\Angry_Chickz_Franchising_LLC_FDD_2024_ID637079.pdf-3fcbe495-03eb-47f5-aa2e-42132f00054f\5270b01d-3dcb-4ed0-9b81-2ffa372ed627_content_list.json,FALSE,5270b01d-3dcb-4ed0-9b81-2ffa372ed627_content_list.json,637079,Angry Chickz Franchising LLC,58,,,,,3/30/2025 17:34,731220,Angry_Chickz_Franchising_LLC_FDD_2024_ID637079.pdf-3fcbe495-03eb-47f5-aa2e-42132f00054f
C:\Users\mille\MinerU\ANGRY_CRAB_SHACK_FRANCHISE_LLC_FDD_2024_ID636400.pdf-8766b9d5-2d55-4cfc-9182-65e89cbcee16\d72b3be6-516c-4635-86fa-63c22347a400_content_list.json,FALSE,d72b3be6-516c-4635-86fa-63c22347a400_content_list.json,636400,ANGRY CRAB SHACK FRANCHISE LLC,59,,,,,3/30/2025 17:39,668758,ANGRY_CRAB_SHACK_FRANCHISE_LLC_FDD_2024_ID636400.pdf-8766b9d5-2d55-4cfc-9182-65e89cbcee16
C:\Users\mille\MinerU\ANNEX_BRANDS_INC_FDD_2025_ID637687.pdf-0f2c2648-277e-4560-b285-0b0bfe029e6b\d696c452-686a-4e1c-b887-0fa846b07f06_content_list.json,FALSE,d696c452-686a-4e1c-b887-0fa846b07f06_content_list.json,637687,ANNEX BRANDS INC,60,,,,,3/30/2025 17:51,960949,ANNEX_BRANDS_INC_FDD_2025_ID637687.pdf-0f2c2648-277e-4560-b285-0b0bfe029e6b
C:\Users\mille\MinerU\Another_Broken_Egg_of_America_LLC_FDD_2024_ID636035.pdf-a35bccba-144b-4f96-a687-1dd45e459d76\8e57ec57-d22d-4493-9c47-5c087979a4c4_content_list.json,FALSE,8e57ec57-d22d-4493-9c47-5c087979a4c4_content_list.json,636035,Another Broken Egg of America LLC,61,,,,,3/30/2025 17:40,811334,Another_Broken_Egg_of_America_LLC_FDD_2024_ID636035.pdf-a35bccba-144b-4f96-a687-1dd45e459d76
C:\Users\mille\MinerU\Any_Test_Franchising_LLC_FDD_2024_ID.pdf-f6616456-891e-4599-b5bd-58d65d35688f\c9e1ec75-9fbc-416f-8ec0-71b7d12ea6ae_content_list.json,FALSE,c9e1ec75-9fbc-416f-8ec0-71b7d12ea6ae_content_list.json,,Any Test Franchising LLC,62,,,,,3/30/2025 17:38,543270,Any_Test_Franchising_LLC_FDD_2024_ID.pdf-f6616456-891e-4599-b5bd-58d65d35688f
C:\Users\mille\MinerU\Apex_Leadership_Franchising_LLC_FDD_2024_ID637385.pdf-8c2cc045-cd14-42f5-9982-2e0e36d24377\ba937baa-6991-4a67-934f-18ae25cb80cb_content_list.json,FALSE,ba937baa-6991-4a67-934f-18ae25cb80cb_content_list.json,637385,Apex Leadership Franchising LLC,63,,,,,3/30/2025 17:38,550649,Apex_Leadership_Franchising_LLC_FDD_2024_ID637385.pdf-8c2cc045-cd14-42f5-9982-2e0e36d24377
C:\Users\mille\MinerU\Applebees_Franchisor_LLC_FDD_2024_ID635531.pdf-9425748a-ffac-4bf2-b8da-ac2ee5f2865c\6de3decb-1ef9-4c4b-86e2-38dbe61b9114_content_list.json,FALSE,6de3decb-1ef9-4c4b-86e2-38dbe61b9114_content_list.json,635531,Applebees Franchisor LLC,64,,,,,3/30/2025 17:50,1704954,Applebees_Franchisor_LLC_FDD_2024_ID635531.pdf-9425748a-ffac-4bf2-b8da-ac2ee5f2865c
C:\Users\mille\MinerU\Aqua-Tots_Swim_School_Holding_LLC_FDD_2024_ID636644.pdf-c29b34dd-c855-4884-8c19-b4199a57c8fa\6821f346-1eb7-4983-8a2a-e57055bed8c4_content_list.json,FALSE,6821f346-1eb7-4983-8a2a-e57055bed8c4_content_list.json,636644,Aqua-Tots Swim School Holding LLC,65,,,,,3/30/2025 17:43,521595,Aqua-Tots_Swim_School_Holding_LLC_FDD_2024_ID636644.pdf-c29b34dd-c855-4884-8c19-b4199a57c8fa
C:\Users\mille\MinerU\Archadeck_Franchisor_LLC_FDD_2025_ID637677.pdf-69d23ba3-461a-45b1-a70b-bca5498d33c8\348acb79-5ecd-445f-8dc5-94d5f891daa0_content_list.json,FALSE,348acb79-5ecd-445f-8dc5-94d5f891daa0_content_list.json,637677,Archadeck Franchisor LLC,66,,,,,3/30/2025 17:41,765157,Archadeck_Franchisor_LLC_FDD_2025_ID637677.pdf-69d23ba3-461a-45b1-a70b-bca5498d33c8
C:\Users\mille\MinerU\Art_of_Drawers_Franchise_Systems_LLC_FDD_2024_ID636330.pdf-876c8bef-611e-4a29-a7b2-278c7d3f75d4\8dd11ef2-9ce6-4afe-b254-e9ca475eed94_content_list.json,FALSE,8dd11ef2-9ce6-4afe-b254-e9ca475eed94_content_list.json,636330,Art of Drawers Franchise Systems LLC,67,,,,,3/30/2025 17:43,635962,Art_of_Drawers_Franchise_Systems_LLC_FDD_2024_ID636330.pdf-876c8bef-611e-4a29-a7b2-278c7d3f75d4
C:\Users\mille\MinerU\Arwa_Coffee_Franchising_LLC_FDD_2024_ID637344.pdf-7ce2cc9f-a6ca-4e45-9abb-a3372f24e772\64eb3ac4-6f69-46f1-87e8-8da96fee0e8a_content_list.json,FALSE,64eb3ac4-6f69-46f1-87e8-8da96fee0e8a_content_list.json,637344,Arwa Coffee Franchising LLC,68,,,,,3/30/2025 17:42,541532,Arwa_Coffee_Franchising_LLC_FDD_2024_ID637344.pdf-7ce2cc9f-a6ca-4e45-9abb-a3372f24e772
C:\Users\mille\MinerU\Aryes_Franchising_LLC_FDD_2024_ID636117.pdf-c0aef631-575e-4339-af32-1044416e82c1\0015b24c-ae89-48fc-8fb0-775f6f593e75_content_list.json,FALSE,0015b24c-ae89-48fc-8fb0-775f6f593e75_content_list.json,636117,Aryes Franchising LLC,69,,,,,3/30/2025 17:50,1018451,Aryes_Franchising_LLC_FDD_2024_ID636117.pdf-c0aef631-575e-4339-af32-1044416e82c1
C:\Users\mille\MinerU\ASP_Franchising_SPE_LLC_FDD_2024_ID636061.pdf-652a7ed9-3e2f-4042-8592-5b00f806d2dd\2d29ce2f-0198-4ce1-a361-69d52d2b93c6_content_list.json,FALSE,2d29ce2f-0198-4ce1-a361-69d52d2b93c6_content_list.json,636061,ASP Franchising SPE LLC,70,,,,,3/30/2025 17:47,933284,ASP_Franchising_SPE_LLC_FDD_2024_ID636061.pdf-652a7ed9-3e2f-4042-8592-5b00f806d2dd
C:\Users\mille\MinerU\Assisting_Hands_Home_Care_LLC_FDD_2024_ID636119.pdf-c4128e8a-2f1b-4882-86cd-d116c3202d2d\98d346ee-d0a8-4cbc-8a38-17c6dbb8b1cd_content_list.json,FALSE,98d346ee-d0a8-4cbc-8a38-17c6dbb8b1cd_content_list.json,636119,Assisting Hands Home Care LLC,71,,,,,3/30/2025 17:48,716649,Assisting_Hands_Home_Care_LLC_FDD_2024_ID636119.pdf-c4128e8a-2f1b-4882-86cd-d116c3202d2d
C:\Users\mille\MinerU\ATAX_LLC_dba_ATAX_FDD_2024_ID636161.pdf-4fe28c0a-ac3e-4a8e-9321-52bc03f860fe\e31bc213-3f34-4053-86a5-92598be469f6_content_list.json,FALSE,e31bc213-3f34-4053-86a5-92598be469f6_content_list.json,636161,ATAX LLC dba ATAX,72,,,,,3/30/2025 17:44,393212,ATAX_LLC_dba_ATAX_FDD_2024_ID636161.pdf-4fe28c0a-ac3e-4a8e-9321-52bc03f860fe
C:\Users\mille\MinerU\ATC_HEALTHCARE_SERVICES_LLC_FDD_2025_ID637676.pdf-84467f47-3002-44f7-8a6f-a49d3130124b\d3e2f8b6-cf6e-4490-b773-536bb024725d_content_list.json,FALSE,d3e2f8b6-cf6e-4490-b773-536bb024725d_content_list.json,637676,ATC HEALTHCARE SERVICES LLC,73,,,,,3/30/2025 17:51,773536,ATC_HEALTHCARE_SERVICES_LLC_FDD_2025_ID637676.pdf-84467f47-3002-44f7-8a6f-a49d3130124b
C:\Users\mille\MinerU\Athletes_HQ_Systems_Inc_FDD_2024_ID636220.pdf-e3386c64-479e-47af-b590-788e416f4344\d3b10851-b84a-4dd2-ab97-427d86295f56_content_list.json,FALSE,d3b10851-b84a-4dd2-ab97-427d86295f56_content_list.json,636220,Athletes HQ Systems Inc,74,,,,,3/30/2025 17:46,541285,Athletes_HQ_Systems_Inc_FDD_2024_ID636220.pdf-e3386c64-479e-47af-b590-788e416f4344
C:\Users\mille\MinerU\Athletic_Republic_Inc_FDD_2024_ID635508.pdf-6e91aa0b-a731-477c-9a1f-c95fc13d49f4\943c8b50-8f1d-43e2-92c2-b998ff2caea2_content_list.json,FALSE,943c8b50-8f1d-43e2-92c2-b998ff2caea2_content_list.json,635508,Athletic Republic Inc,75,,,,,3/30/2025 17:47,791833,Athletic_Republic_Inc_FDD_2024_ID635508.pdf-6e91aa0b-a731-477c-9a1f-c95fc13d49f4
C:\Users\mille\MinerU\Atomium_Inc_FDD_2024_ID636828.pdf-60521bf3-4afd-4fbc-a3a0-1770f396fb29\187ea63f-7440-4480-af5d-baf64097055e_content_list.json,FALSE,187ea63f-7440-4480-af5d-baf64097055e_content_list.json,636828,Atomium Inc,76,,,,,3/30/2025 17:51,709963,Atomium_Inc_FDD_2024_ID636828.pdf-60521bf3-4afd-4fbc-a3a0-1770f396fb29
C:\Users\mille\MinerU\ATWORK_FRANCHISE_INC_FDD_2024_ID635632.pdf-8e6ecba3-3a16-42f4-a14a-bd69d8c2c598\81f5c00b-4f6f-4ecf-86d1-b2024866ea5f_content_list.json,FALSE,81f5c00b-4f6f-4ecf-86d1-b2024866ea5f_content_list.json,635632,ATWORK FRANCHISE INC,77,,,,,3/30/2025 17:50,772745,ATWORK_FRANCHISE_INC_FDD_2024_ID635632.pdf-8e6ecba3-3a16-42f4-a14a-bd69d8c2c598
C:\Users\mille\MinerU\AUGMENT_INC_FDD_2024_ID.pdf-030472f2-bc52-4e15-b77f-20e6f2322ca2\e8d27d10-f814-4ba2-8c6a-fdb2003dba03_content_list.json,FALSE,e8d27d10-f814-4ba2-8c6a-fdb2003dba03_content_list.json,,AUGMENT INC,78,,,,,3/30/2025 17:49,549208,AUGMENT_INC_FDD_2024_ID.pdf-030472f2-bc52-4e15-b77f-20e6f2322ca2
C:\Users\mille\MinerU\Aurelios_Is_Pizza_Franchise_Ltd_FDD_2024_ID637165.pdf-39716383-4761-484c-9d64-962b9befa28d\75754c67-4f56-48b5-a5bc-468708dea8aa_content_list.json,FALSE,75754c67-4f56-48b5-a5bc-468708dea8aa_content_list.json,637165,Aurelios Is Pizza Franchise Ltd,79,,,,,3/30/2025 17:52,516494,Aurelios_Is_Pizza_Franchise_Ltd_FDD_2024_ID637165.pdf-39716383-4761-484c-9d64-962b9befa28d
C:\Users\mille\MinerU\Aussie_Pet_Mobile_Inc_FDD_2024_ID636512.pdf-23233746-e49b-4954-9f36-daf65af9c39e\a694d0e7-9b2b-4187-9359-6ed5c3514f3b_content_list.json,FALSE,a694d0e7-9b2b-4187-9359-6ed5c3514f3b_content_list.json,636512,Aussie Pet Mobile Inc,80,,,,,3/30/2025 17:53,805070,Aussie_Pet_Mobile_Inc_FDD_2024_ID636512.pdf-23233746-e49b-4954-9f36-daf65af9c39e
C:\Users\mille\MinerU\Auto-Lab_Franchising_LLC_FDD_2024_ID637517.pdf-19f2fb04-15a8-4cc7-a8ad-011805390cf0\81f445bd-a2e1-49c7-b820-21f1c537d133_content_list.json,FALSE,81f445bd-a2e1-49c7-b820-21f1c537d133_content_list.json,637517,Auto-Lab Franchising LLC,81,,,,,3/30/2025 17:50,616405,Auto-Lab_Franchising_LLC_FDD_2024_ID637517.pdf-19f2fb04-15a8-4cc7-a8ad-011805390cf0
C:\Users\mille\MinerU\Auto_Select_Inc_FDD_2024_ID636874.pdf-34441c1f-9d32-4633-b2c0-dfdd515e4068\0ed987c0-0891-434b-8531-37e58e65eb26_content_list.json,FALSE,0ed987c0-0891-434b-8531-37e58e65eb26_content_list.json,636874,Auto Select Inc,82,,,,,3/30/2025 17:47,85825,Auto_Select_Inc_FDD_2024_ID636874.pdf-34441c1f-9d32-4633-b2c0-dfdd515e4068
C:\Users\mille\MinerU\AW_RESTAURANTS_INC_FDD_2024_ID636058.pdf-95c9833d-2a48-4424-bfdd-a75316760e44\115ae39d-6b19-4f50-be59-3388eb443e42_content_list.json,FALSE,115ae39d-6b19-4f50-be59-3388eb443e42_content_list.json,636058,AW RESTAURANTS INC,83,,,,,3/30/2025 17:52,938246,AW_RESTAURANTS_INC_FDD_2024_ID636058.pdf-95c9833d-2a48-4424-bfdd-a75316760e44
C:\Users\mille\MinerU\B3_Franchising_LLC_FDD_2025_ID.pdf-6c9872bb-e7fe-48ea-8ec7-85104bc134fe\5ce6cdf8-ec9e-4d3d-8a94-3a7e6e94ce87_content_list.json,FALSE,5ce6cdf8-ec9e-4d3d-8a94-3a7e6e94ce87_content_list.json,,B3 Franchising LLC,84,,,,,3/30/2025 19:13,776701,B3_Franchising_LLC_FDD_2025_ID.pdf-6c9872bb-e7fe-48ea-8ec7-85104bc134fe
C:\Users\mille\MinerU\BAB_SYSTEMS_INC_FDD_2025_ID637718.pdf-ba292098-a006-4f5c-931e-cd430bac88e1\bb586c41-65ca-4de1-8982-de351dd833d1_content_list.json,FALSE,bb586c41-65ca-4de1-8982-de351dd833d1_content_list.json,637718,BAB SYSTEMS INC,85,,,,,3/30/2025 19:13,861769,BAB_SYSTEMS_INC_FDD_2025_ID637718.pdf-ba292098-a006-4f5c-931e-cd430bac88e1
C:\Users\mille\MinerU\BACK_NINE_GOLF_GROUP_LLC_FDD_2024_ID.pdf-19efd659-b321-45a5-b30a-bd148ea11921\c2db54fd-2877-4242-a52c-e79f38338c1e_content_list.json,FALSE,c2db54fd-2877-4242-a52c-e79f38338c1e_content_list.json,,BACK NINE GOLF GROUP LLC,86,,,,,3/30/2025 18:12,442874,BACK_NINE_GOLF_GROUP_LLC_FDD_2024_ID.pdf-19efd659-b321-45a5-b30a-bd148ea11921
C:\Users\mille\MinerU\Bahama_Bucks_Franchise_Corporation_FDD_2024_ID637398.pdf-91248e36-ca04-4ead-876a-c4cd04d7ea08\c93a8f00-a117-4498-b6a8-c40868bf0eb3_content_list.json,FALSE,c93a8f00-a117-4498-b6a8-c40868bf0eb3_content_list.json,637398,Bahama Bucks Franchise Corporation,87,,,,,3/30/2025 19:13,701894,Bahama_Bucks_Franchise_Corporation_FDD_2024_ID637398.pdf-91248e36-ca04-4ead-876a-c4cd04d7ea08
C:\Users\mille\MinerU\Bambu_Franchising_LLC_FDD_2024_ID.pdf-ceacafda-5093-47c9-b2c9-de1f89f54020\829f9cee-a2c2-4082-b52a-cc807e426c61_content_list.json,FALSE,829f9cee-a2c2-4082-b52a-cc807e426c61_content_list.json,,Bambu Franchising LLC,88,,,,,3/30/2025 19:13,748977,Bambu_Franchising_LLC_FDD_2024_ID.pdf-ceacafda-5093-47c9-b2c9-de1f89f54020
C:\Users\mille\MinerU\BAM_Franchising_Inc_FDD_2024_ID635982.pdf-cec4a931-81dc-4c81-bdcf-c1fec440ac05\97837668-5a8d-40f3-93e9-fb9bc9685594_content_list.json,FALSE,97837668-5a8d-40f3-93e9-fb9bc9685594_content_list.json,635982,BAM Franchising Inc,89,,,,,3/30/2025 19:13,1014219,BAM_Franchising_Inc_FDD_2024_ID635982.pdf-cec4a931-81dc-4c81-bdcf-c1fec440ac05
C:\Users\mille\MinerU\Bang_Cookies_Franchise_LLC_FDD_2024_ID637176.pdf-3ee798a4-e08d-4f5b-9850-a72c48f0fed0\0765d42c-7f0b-48d8-814c-5637f9e7fcb3_content_list.json,FALSE,0765d42c-7f0b-48d8-814c-5637f9e7fcb3_content_list.json,637176,Bang Cookies Franchise LLC,90,,,,,3/30/2025 19:13,842902,Bang_Cookies_Franchise_LLC_FDD_2024_ID637176.pdf-3ee798a4-e08d-4f5b-9850-a72c48f0fed0
C:\Users\mille\MinerU\Bar-B-Clean_Franchising_Inc_FDD_2024_ID636125.pdf-f5d3bebc-950e-4989-83ac-404153e48194\778efebf-b87e-492c-8b3d-a181db82bb70_content_list.json,FALSE,778efebf-b87e-492c-8b3d-a181db82bb70_content_list.json,636125,Bar-B-Clean Franchising Inc,91,,,,,4/2/2025 3:34,578584,Bar-B-Clean_Franchising_Inc_FDD_2024_ID636125.pdf-f5d3bebc-950e-4989-83ac-404153e48194
C:\Users\mille\MinerU\Barberitos_Franchising_Co_LLC_FDD_2025_ID637701.pdf-d4f999f6-4db8-4d32-954f-1d05eb8406b9\32d0869d-be60-431b-912a-2c87d5c5784e_content_list.json,FALSE,32d0869d-be60-431b-912a-2c87d5c5784e_content_list.json,637701,Barberitos Franchising Co LLC,92,,,,,4/2/2025 3:32,1006393,Barberitos_Franchising_Co_LLC_FDD_2025_ID637701.pdf-d4f999f6-4db8-4d32-954f-1d05eb8406b9
C:\Users\mille\MinerU\Bark_Busters_North_America_LLC_FDD_2024_ID636695.pdf-4d899e1f-6579-472d-b30a-1060c42d8340\9888ca9d-00fb-450f-b16c-b2fbd439fe20_content_list.json,FALSE,9888ca9d-00fb-450f-b16c-b2fbd439fe20_content_list.json,636695,Bark Busters North America LLC,93,,,,,4/2/2025 3:28,647478,Bark_Busters_North_America_LLC_FDD_2024_ID636695.pdf-4d899e1f-6579-472d-b30a-1060c42d8340
C:\Users\mille\MinerU\Barrel_House_Enterprises_LLC_FDD_2024_ID636611.pdf-1e05116a-d6f4-425b-8b81-d2b1bc7d9cbf\19b45df3-48af-4f08-bcad-66e87e0fbf6f_content_list.json,FALSE,19b45df3-48af-4f08-bcad-66e87e0fbf6f_content_list.json,636611,Barrel House Enterprises LLC,94,,,,,4/2/2025 3:25,462603,Barrel_House_Enterprises_LLC_FDD_2024_ID636611.pdf-1e05116a-d6f4-425b-8b81-d2b1bc7d9cbf
C:\Users\mille\MinerU\BC_Licensing_LLC_FDD_2024_ID636486.pdf-389768ae-0e61-4600-ac84-6dd103faa9ce\fe30f141-06e9-4109-a159-8eb57b0c0d23_content_list.json,FALSE,fe30f141-06e9-4109-a159-8eb57b0c0d23_content_list.json,636486,BC Licensing LLC,95,,,,,3/30/2025 19:13,1042195,BC_Licensing_LLC_FDD_2024_ID636486.pdf-389768ae-0e61-4600-ac84-6dd103faa9ce
C:\Users\mille\MinerU\Best_Choice_Roofing_Franchising_LLC_FDD_2024_ID636711.pdf-c90c550d-5956-428e-980c-bd19dfb4c34e\c05f60f0-941b-4107-9acf-b6e6e6a8eeff_content_list.json,FALSE,c05f60f0-941b-4107-9acf-b6e6e6a8eeff_content_list.json,636711,Best Choice Roofing Franchising LLC,96,,,,,4/2/2025 3:34,523309,Best_Choice_Roofing_Franchising_LLC_FDD_2024_ID636711.pdf-c90c550d-5956-428e-980c-bd19dfb4c34e
C:\Users\mille\MinerU\Best_Western_International_Inc_FDD_2024_ID635405.pdf-2e5eaa48-cca7-47a6-a7f3-73f6f645f1d2\1de7f056-5366-4edf-826f-01109d92b292_content_list.json,FALSE,1de7f056-5366-4edf-826f-01109d92b292_content_list.json,635405,Best Western International Inc,97,,,,,4/2/2025 3:36,612017,Best_Western_International_Inc_FDD_2024_ID635405.pdf-2e5eaa48-cca7-47a6-a7f3-73f6f645f1d2
C:\Users\mille\MinerU\Better_Together_LLC_FDD_2024_ID636031.pdf-18e980ec-6387-445c-b054-471a66b396bb\b9117485-bd56-4937-a5c7-3b53f68d26d9_content_list.json,FALSE,b9117485-bd56-4937-a5c7-3b53f68d26d9_content_list.json,636031,Better Together LLC,98,,,,,4/2/2025 3:53,1047096,Better_Together_LLC_FDD_2024_ID636031.pdf-18e980ec-6387-445c-b054-471a66b396bb
C:\Users\mille\MinerU\Beyond_Franchise_Group_LLC_FDD_2024_ID636053.pdf-b76e6d26-930f-4525-94ac-a160ca6bcd6f\28c9f9cc-8e23-48de-8c29-88ec21341342_content_list.json,FALSE,28c9f9cc-8e23-48de-8c29-88ec21341342_content_list.json,636053,Beyond Franchise Group LLC,99,,,,,4/2/2025 3:40,978530,Beyond_Franchise_Group_LLC_FDD_2024_ID636053.pdf-b76e6d26-930f-4525-94ac-a160ca6bcd6f
C:\Users\mille\MinerU\BFK_Franchise_Company_LLC_FDD_2025_ID637684.pdf-330129e7-3eb8-48b2-a17d-ae2558d72866\23d692e2-d275-492c-bf19-7893ee98cd7a_content_list.json,FALSE,23d692e2-d275-492c-bf19-7893ee98cd7a_content_list.json,637684,BFK Franchise Company LLC,100,,,,,4/2/2025 3:40,669946,BFK_Franchise_Company_LLC_FDD_2025_ID637684.pdf-330129e7-3eb8-48b2-a17d-ae2558d72866
C:\Users\mille\MinerU\BFT_Franchise_SPV_LLC_FDD_2024_ID635695.pdf-42963a11-ccce-4a02-9bb6-c79fd95cfcc1\ccea1f7a-5311-4850-956f-a324a4193ca9_content_list.json,FALSE,ccea1f7a-5311-4850-956f-a324a4193ca9_content_list.json,635695,BFT Franchise SPV LLC,101,,,,,4/2/2025 3:37,797376,BFT_Franchise_SPV_LLC_FDD_2024_ID635695.pdf-42963a11-ccce-4a02-9bb6-c79fd95cfcc1
C:\Users\mille\MinerU\BiC_Franchise_System_Corporation_FDD_2024_ID636696.pdf-51673983-5ee6-40bf-bfd3-ade4f4e287d9\3f7b876f-47ad-4490-beb5-d093c237e658_content_list.json,FALSE,3f7b876f-47ad-4490-beb5-d093c237e658_content_list.json,636696,BiC Franchise System Corporation,102,,,,,4/2/2025 3:43,713074,BiC_Franchise_System_Corporation_FDD_2024_ID636696.pdf-51673983-5ee6-40bf-bfd3-ade4f4e287d9
C:\Users\mille\MinerU\Big_Air_Franchising_LLC_FDD_2024_ID636567.pdf-45e6b2ab-3dc3-4688-bcae-9a20add67922\473ee251-cf59-4a95-89ca-f8b295088587_content_list.json,FALSE,473ee251-cf59-4a95-89ca-f8b295088587_content_list.json,636567,Big Air Franchising LLC,103,,,,,4/2/2025 3:53,817476,Big_Air_Franchising_LLC_FDD_2024_ID636567.pdf-45e6b2ab-3dc3-4688-bcae-9a20add67922
C:\Users\mille\MinerU\Big_Frog_Custom_T-Shirts_Inc_FDD_2024_ID636115.pdf-0d009e8b-1adb-43ca-bd2e-a5dfa5f74031\92143f91-f17e-436b-943c-fe4c3903e7c4_content_list.json,FALSE,92143f91-f17e-436b-943c-fe4c3903e7c4_content_list.json,636115,Big Frog Custom T-Shirts Inc,104,,,,,4/2/2025 3:40,583850,Big_Frog_Custom_T-Shirts_Inc_FDD_2024_ID636115.pdf-0d009e8b-1adb-43ca-bd2e-a5dfa5f74031
C:\Users\mille\MinerU\Big_O_Tires_LLC_FDD_2024_ID636959.pdf-d7f52607-ae01-4adc-8804-79acc5877ad0\e3d4ab74-40bb-4437-918e-29f20b95e283_content_list.json,FALSE,e3d4ab74-40bb-4437-918e-29f20b95e283_content_list.json,636959,Big O Tires LLC,105,,,,,4/2/2025 3:53,1720990,Big_O_Tires_LLC_FDD_2024_ID636959.pdf-d7f52607-ae01-4adc-8804-79acc5877ad0
C:\Users\mille\MinerU\Bin_There_USA_LLC_FDD_2024_ID636371.pdf-2eaea09c-d932-46f7-bff4-a7d9b335e66e\37131c73-10a7-436f-a66f-bc54afbf9c48_content_list.json,FALSE,37131c73-10a7-436f-a66f-bc54afbf9c48_content_list.json,636371,Bin There USA LLC,106,,,,,4/2/2025 3:46,594400,Bin_There_USA_LLC_FDD_2024_ID636371.pdf-2eaea09c-d932-46f7-bff4-a7d9b335e66e
C:\Users\mille\MinerU\Black_Beer_LLC_FDD_2024_ID637431.pdf-497b5d09-4068-4791-8504-3c2617b29185\434a5357-0395-48b1-aeb1-eb8c31d17b72_content_list.json,FALSE,434a5357-0395-48b1-aeb1-eb8c31d17b72_content_list.json,637431,Black Beer LLC,107,,,,,4/2/2025 3:49,1061948,Black_Beer_LLC_FDD_2024_ID637431.pdf-497b5d09-4068-4791-8504-3c2617b29185
C:\Users\mille\MinerU\Blaze_Pizza_LLC_FDD_2024_ID636090.pdf-4c0c89a1-aa01-48f6-a90b-ff5f01aadc7d\72e55823-e8e5-4771-9c4c-d2203847ac64_content_list.json,FALSE,72e55823-e8e5-4771-9c4c-d2203847ac64_content_list.json,636090,Blaze Pizza LLC,108,,,,,4/2/2025 11:40,996435,Blaze_Pizza_LLC_FDD_2024_ID636090.pdf-4c0c89a1-aa01-48f6-a90b-ff5f01aadc7d
C:\Users\mille\MinerU\BLH_Restaurant_Franchises_LLC_FDD_2024_ID637219.pdf-77b0c179-8d02-4624-bf46-9df5361ea2bc\ad897737-c7bb-4230-80b2-a0b915de3674_content_list.json,FALSE,ad897737-c7bb-4230-80b2-a0b915de3674_content_list.json,637219,BLH Restaurant Franchises LLC,109,,,,,4/2/2025 3:49,897039,BLH_Restaurant_Franchises_LLC_FDD_2024_ID637219.pdf-77b0c179-8d02-4624-bf46-9df5361ea2bc
C:\Users\mille\MinerU\Bloomin_Blinds_Franchise_Corp_FDD_2024_ID.pdf-8218d119-6ad6-4d1a-a754-88d122fcfda6\17260181-10bb-435b-8cfc-e95e59c596b5_content_list.json,FALSE,17260181-10bb-435b-8cfc-e95e59c596b5_content_list.json,,Bloomin Blinds Franchise Corp,110,,,,,4/2/2025 4:04,631382,Bloomin_Blinds_Franchise_Corp_FDD_2024_ID.pdf-8218d119-6ad6-4d1a-a754-88d122fcfda6
